"","Time","Time Code","Country Name","Country Code","GDP (current US$) [NY.GDP.MKTP.CD]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","Population, total [SP.POP.TOTL]","GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP (current LCU) [NY.GDP.MKTP.CN]","GDP per capita (constant LCU) [NY.GDP.PCAP.KN]","General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS]","Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]"
"1496",2005,"YR2005","Sint Maarten (Dutch part)","SXM","..","..","33011","..","..","..","..","..","..","..",".."
"1497",2005,"YR2005","Slovak Republic","SVK","62808723476.71904","11690.11346894073","5372807","6.6130040816999553","16639.394123979913","89400253225.07814","6.623462407243494","50485664000","10298.121261381621","18.482476530367116","1.68144094629442"
"1498",2005,"YR2005","Slovenia","SVN","36206395970.650414","18098.908544000278","2000474","3.6183409240603481","23852.643038394166","47716592229.588531","3.7979726419864619","29113563000","17340.402324649058","18.908221573566934","1.4201971624414"
"1499",2005,"YR2005","Solomon Islands","SLB","476836691.0583142","1014.7231879994258","469918","2.973223498582243","1723.7095544500542","810002146.40806055","5.5262823384344415","3590532600","13214.384637319703","..",".."
"1500",2005,"YR2005","Somalia","SOM","..","..","10446856","..","..","..","..","..","..","..",".."
"1501",2005,"YR2005","South Sudan","SSD","..","..","7535931","..","..","..","..","..","..","..",".."
"1502",2005,"YR2005","Spain","ESP","1153715822717.5093","26429.150944931913","43653155","1.9156957380111095","27606.934051626933","1205129771230.4485","3.6520326743317781","927357000000","23565.444467874087","17.331620939940066","1.38717775355122"
"1503",2005,"YR2005","St. Kitts and Nevis","KNA","547203703.70370364","11679.409709376412","46852","8.4938413178551571","19325.39363439085","905433342.55848","9.7328207029801632","1477450000","36002.305131050969","..",".."
"1504",2005,"YR2005","St. Lucia","LCA","1135555555.5555556","6949.2041733302876","163408","-1.3775085743232438","10755.130971521474","1757474441.7943809","-0.41030472629023507","3066000000","26993.772642710272","..",".."
"1505",2005,"YR2005","St. Martin (French part)","MAF","..","..","34252","..","..","..","..","..","..","..",".."
"1506",2005,"YR2005","St. Vincent and the Grenadines","VCT","579948909.31738889","5339.3935508934046","108617","2.3970284688736854","9301.7220646217811","1010325145.493024","2.4885554847369491","1565862055.15695","17984.206466856478","..",".."
"1507",2005,"YR2005","Sudan","SDN","35182105414.391853","914.16650390625","30949514","2.7395430544106603","3439.46069335938","132369174212.04056","5.6435155134363129","85707127000","528.623229980469","10.477794221243702","4.39231199033622"
"1508",2005,"YR2005","Suriname","SUR","1793388732.2912471","3590.6481833241178","499461","3.2904673319873723","10410.741402442529","5199759311.6053476","4.5000002108688761","4899000000","25797.378373887052","..",".."
"1509",2005,"YR2005","Sweden","SWE","392218088878.77856","43437.063116477562","9029572","2.4482484397892392","34244.465015625661","309212862460.07306","2.8588032399026133","2931085000000","387921.48730859003","24.896650898899214","1.41588836866932"
"1510",2005,"YR2005","Switzerland","CHE","420544947799.55023","56546.785655398664","7437115","2.2256771662574124","41749.216445723709","310493723866.73846","2.8826384340653703","523662569000","73896.101243560173","11.165500163904211","0.852623305168009"
"1511",2005,"YR2005","Syrian Arab Republic","SYR","134203830734.9666","7309.1078761377184","18361178","3.1297682774448248","..","..","6.2150778353928189","1506438000000","62997.755372776192","13.716528658995591","5.02641990387935"
"1512",2005,"YR2005","Tajikistan","TJK","2312327536.4178915","340.58318323252666","6789318","4.7052310433394382","1705.8971055576144","11581877924.910212","6.6999985165540892","7206600000","417.409922469385","14.600505092554048",".."
"1513",2005,"YR2005","Tanzania","TZA","18399046025.268791","492.63134765625","38450323","4.4893632820595144","1628.26220703125","60813165703.379036","7.4763192578229223","20771312305300","1378992.625","11.918043237298704","0.82394130016329292"
"1514",2005,"YR2005","Timor-Leste","TLS","462283600","464.54593872157409","995130","0.58240098680653318","1367.2247250619632","1360566340.6509116","2.9876505382824234","462283600","918.72750293931449","52.638640003668748","0.444864864864865"
"1515",2005,"YR2005","Togo","TGO","2281482855.4651756","406.56236604238291","5611643","-7.1104936244536816","1008.1508774866438","5657382814.5917826","-4.666299382419183","1202931000000","378892.88923048024","13.001660111843488","1.45744020230587"
"1516",2005,"YR2005","Tonga","TON","261797606.14971885","2594.4187393439456","100908","-0.60727860400994871","4313.7963253033386","435296559.59370929","0.081033893733064133","507442300","8195.4899512427164","15.6089667731681",".."
"1517",2005,"YR2005","Trinidad and Tobago","TTO","15982282462.378565","12327.280712858237","1296497","5.6861249138756307","23496.957044719577","30463734317.607796","6.20893787954175","100681986600","104468.19745822782","..","0.604538000333575"
"1518",2005,"YR2005","Tunisia","TUN","32273007553.568672","3193.2043578644621","10106778","2.62132290746338","8235.424799434033","83233610183.5743","3.4865455430439027","41871000000","6572.4658046313079","16.919347519763082","1.4516014162102802"
"1519",2005,"YR2005","Turkmenistan","TKM","8103901996.3702354","1704.4153802150474","4754652","11.815507732536872","5832.2644067483734","27730387626.074966","13.034034870021998","17861000000","3756.5314979939644","14.646436369744134",".."
"1520",2005,"YR2005","Turks and Caicos Islands","TCA","578645760","20533.18760867251","28181","..","..","..","..","578645760","..","..",".."
"1521",2005,"YR2005","Tuvalu","TUV","22909507.445589919","2291.6382360298007","9997","-5.8529186662975548","2663.0677920490116","26622688.717113968","-4.6511627906976685","30000000","4101.2303691107336","..",".."
"1522",2005,"YR2005","Uganda","UGA","9239221858.5583878","333.73157625084525","27684590","3.0167912456582116","1511.4005395929935","41842504264.410789","6.3325651162187171","16050626595600","1892924.761323899","14.492763393035894","1.68432268847927"
"1523",2005,"YR2005","Ukraine","UKR","89239370109.469833","1894.47082519531","47105171","3.8293053286348311","7214.11181640625","339821965827.75238","3.0712303924520938","457325000000","54848.82421875","17.527141529546821","1.9650043652818"
"1524",2005,"YR2005","Uruguay","URY","17362857683.854469","5226.9440998249647","3321799","7.4500065939320876","11586.019949241996","38486429481.372116","7.4601321377591319","425018448100","324079.50469007913","10.935458003711062","2.00038586601038"
"1525",2005,"YR2005","Uzbekistan","UZB","14307509838.805326","546.77685018555155","26167000","5.7130132853731226","3643.7008781558588","95344720878.704361","6.95000719671512","15923400000000","2023174.5758550847","15.900002512026326",".."
"1526",2005,"YR2005","Vanuatu","VUT","394962552.33610809","1887.2265762755903","209282","2.7094501943069673","2302.852042951045","481945481.25288063","5.30532647259227","43148000000","214156.01915119312","13.245109854454437",".."
"1527",2005,"YR2005","Venezuela, RB","VEN","145510008134.74976","5504.9772404614769","26432445","8.4988549526072319","13664.460559697771","361185102198.88055","10.317913804314841","304086815000","1760.0963134511394","11.05590421603778","1.8317137492462499"
"1528",2005,"YR2005","Vietnam","VNM","57633255618.273094","687.47972739161128","83832662","6.5596315182566514","3765.9001545006749","315705434778.00287","7.5472477272238621","914001000000000","24061124.144695535","..","1.78096085234042"
"1529",2005,"YR2005","Virgin Islands (U.S.)","VIR","4428000000","40828.746092777517","108453","3.49771355206596","..","..","3.4853090172238979","4428000000","47089.522650364677","17.547425474254744",".."
"1530",2005,"YR2005","West Bank and Gaza","PSE","5125700000","1543.7014139277364","3320396","8.4829084168251967","3371.5138793866909","11194761199.060051","11.290651182927135","5125700000","2632.2462742395787","27.024601517841468",".."
"1531",2005,"YR2005","Yemen, Rep.","YEM","16746344766.204445","832.84419868790917","20107416","2.6125333163484328","3528.390136059194","70946808276.038818","5.59174807563268","3207079089100","15689.0583553849","..","4.8683170115889"
"1532",2005,"YR2005","Zambia","ZMB","8331870169.1497707","702.74111844777917","11856244","4.4715262729645673","2187.0077208978478","25929697168.848782","7.2355990065554323","37189302500","5401.6891690150778","..","1.67440623742377"
"1533",2005,"YR2005","Zimbabwe","ZWE","5755215200","476.55540252438226","12076697","-6.1544408660628847","1706.3998004135453","20607673350.454861","-5.7110836797259878","5755215200","1036.1922800580323","15.211271335257804","1.6272423741408"
"1534",2005,"YR2005","Central Europe and the Baltics","CEB","886849878955.78027","8363.2015925833348","106041911","5.3059080737481139","14312.21883058327","1517695035445.2351","5.0188988930694762","..","..","18.937246360345725","1.7741212913410871"
"1535",2005,"YR2005","Early-demographic dividend","EAR","4927148941290.2725","1831.7955181290968","2689792006","4.2052175547514281","5342.9186671582547","14371339919630.449","5.9104846267359505","..","..","12.314640743523839","2.3745313388851383"
"1536",2005,"YR2005","East Asia & Pacific (excluding high income)","EAP","3106911336847.7095","1639.2756337537535","1895295259","9.1041246641435833","5257.6334550398051","9964767760896.7324","9.9760487344413775","..","..","13.659383000017117","1.6898156076084467"
"1537",2005,"YR2005","East Asia & Pacific (IDA & IBRD countries)","TEA","3102531017161.8169","1657.9182426821887","1871341383","9.1044330011967389","5318.189758822823","9952148578331.9375","9.9774587579105827","..","..","13.654298124412437","1.6898156076084463"
"1538",2005,"YR2005","Euro area","EMU","10523534336457.104","31949.483919856422","329380417","1.1564107295516095","30078.367799633539","9907225328522.668","1.6805579378689259","..","..","20.077722458969291","1.4761668433209294"
"1539",2005,"YR2005","Europe & Central Asia (excluding high income)","ECA","1589616931936.7351","4289.2009333368433","370609108","7.1990919486415663","9789.3513009129856","3628022753530.0015","7.3583869065062117","..","..","15.257160796375905","2.7475114643209135"
"1540",2005,"YR2005","Europe & Central Asia (IDA & IBRD countries)","TEC","2040036527862.488","4696.1693014558923","434404383","6.5437658367482925","10197.307305975062","4429754988513.4893","6.6435843538396","..","..","15.854990697246524","2.5627096032146994"
"1541",2005,"YR2005","European Union","EUU","11910846593666.3","27344.674454510743","435581949","1.5633434612175563","26815.143556960753","11680192493255.758","1.9240950656952123","..","..","20.27199660678852","1.4923238361259121"
"1542",2005,"YR2005","Fragile and conflict affected situations","FCS","856531790827.96423","1249.7833910707416","685344194","3.3869593654950165","3376.2637895832518","2313902785603.3193","5.8314790836480483","..","..","11.881178088507342","2.2552027170545021"
"1543",2005,"YR2005","Heavily indebted poor countries (HIPC)","HPC","276891783723.456","509.40865923252846","543555314","2.664706927006776","1595.1263348694026","867039395819.6073","5.6003656724153359","..","..","11.46558909623945","1.734168432650097"
"1544",2005,"YR2005","High income","HIC","37825498840235.5","33295.528221774453","1136053424","2.236718471654811","33744.820353192685","38335918704509.438","2.9306124057644922","..","..","17.476544701900153","2.5144077084742475"
"1545",2005,"YR2005","IBRD only","IBD","9634049138991.5742","2288.2084427570571","4210302243","6.1061579173740341","6305.6310092295716","26548612381689.621","7.226844583559469","..","..","13.97966266542587","1.9090889269207361"
"1546",2005,"YR2005","IDA & IBRD total","IBT","10518867688114.258","1938.8641299767605","5425273244","5.7030477200272145","5385.7645113927592","29219244102143.871","7.1320632200295933","..","..","13.61645709403208","1.9387567082316803"
"1547",2005,"YR2005","IDA blend","IDB","373205808605.64026","922.370976132162","404615733","3.516149582829371","3388.4962299021936","1371038885829.6125","5.9502404968458933","..","..","7.4781606973296819","1.7437514595885673"
"1548",2005,"YR2005","IDA only","IDX","513236756724.886","633.34783766085911","810355268","3.6699589833838075","1611.5929281386464","1305962819188.6975","6.1680013332195074","..","..","12.01695549782526","2.6772304466839696"
"1549",2005,"YR2005","IDA total","IDA","885842595608.50208","729.10595798533143","1214971001","3.5858734474327747","2202.9889260410591","2676567660664.0205","6.061805369010159","..","..","9.727400994965981","2.2797759465961307"
"1550",2005,"YR2005","Late-demographic dividend","LTE","6162350434645.0547","2914.6275039954717","2114284047","7.0626287270748662","7290.0803335869123","15413300550651.246","7.7538114213048175","..","..","15.566023529838901","2.1127099217142136"
"1551",2005,"YR2005","Latin America & Caribbean","LCN","2862667126306.85","5144.0169616016892","556504216","2.7182147018251186","10410.34780446094","5793402443208.8564","4.010351015339026","..","..","13.962244552322147","1.2091361915935357"
"1552",2005,"YR2005","Latin America & Caribbean (excluding high income)","LAC","2432275538021.0625","4856.0457507580386","500875746","2.7801459792178349","10081.737360296958","5049697721314.81","4.074507191225905","..","..","14.403591271000055","1.1101446213908757"
"1553",2005,"YR2005","Latin America & the Caribbean (IDA & IBRD countries)","TLA","2708746371612.6338","5013.354690877818","540306150","2.7842477645290131","10302.323875711334","5566408949338.6689","4.1120626361605019","..","..","13.718185484545401","1.2091361915935361"
"1554",2005,"YR2005","Least developed countries: UN classification","LDC","353144128094.06287","474.66806322259913","743981227","4.7802603335402694","1615.0604800748242","1201574677645.2769","7.356621493497542","..","..","10.640902997588404","2.1041855895144632"
"1555",2005,"YR2005","Low & middle income","LMY","9802637417721.8477","1832.529347857698","5349238979","5.83377082688132","5212.3157238753374","27881922441008.555","7.2798118724214333","..","..","13.589440859954413","1.9392006086648785"
"1556",2005,"YR2005","Low income","LIC","315877547388.47339","688.85981250819543","458551278","3.4842537292012992","1271.3849781800143","582995206574.44763","6.490514492831494","..","..","13.95463300360475","3.7129199678433151"
"1557",2005,"YR2005","Lower middle income","LMC","2564416118079.3628","966.9313965635298","2652117955","4.3663138639091272","3941.2601464670743","10452686799771.258","6.0830150626838986","..","..","10.673640389313741","2.1873598420466696"
"1558",2005,"YR2005","Middle East & North Africa (excluding high income)","MNA","802026607192.61951","2631.7049908820336","304755514","2.7297519758238593","9138.0134162558843","2784859975609.958","4.5314568384114722","..","..","13.82719033039694","3.2311212968428347"
"1559",2005,"YR2005","Middle East & North Africa (IDA & IBRD countries)","TMN","796900907192.61963","2643.6896685429319","301435118","2.6881973740213567","9202.8452853177514","2774060754515.5","4.4798132592596573","..","..","13.741778668383425","3.2311212968428356"
"1560",2005,"YR2005","Middle income","MIC","9495060593109.6523","1941.4571474617353","4890687701","5.9992263525021343","5584.1402713168482","27310286145588.113","7.2971010282145272","..","..","13.631094126879173","1.8848896099662109"
"1561",2005,"YR2005","Not classified","INX","..","..","..","..","..","..","..","..","..","..",".."
"1562",2005,"YR2005","OECD members","OED","37605893572983.367","30185.623635359279","1245821323","2.1313483472643782","29747.054760944873","37059515117633.789","2.8702986851318","..","..","17.348820262243681","2.4074540999690526"
"1563",2005,"YR2005","Other small states","OSS","183626997445.75204","8008.4803027001244","22929069","3.5133315902021565","15203.409478954034","348600024978.1911","5.7594716951639953","..","..","16.461286393896266","2.0140953213831563"
"1564",2005,"YR2005","Pacific island small states","PSS","5341917001.9371767","2574.6957753208908","2074776","1.1801242344890284","4571.2067108887177","9484229974.79085","2.3738582826133836","..","..","19.91712417586378",".."
"1565",2005,"YR2005","Post-demographic dividend","PST","35744443511764.18","34160.532258225132","1046366703","2.2943074484229555","32963.602654668313","34492016228767.332","2.8142425694155975","..","..","17.550888471896577","2.4604172453589168"
"1566",2005,"YR2005","Pre-demographic dividend","PRE","514900290335.576","810.29030262576748","635451626","2.9639573262095524","2545.0009167309736","1617224970708.1877","5.9540681868440117","..","..","9.9404842241802136","1.4905158881513065"
"1567",2005,"YR2005","Small states","SST","237916023767.32758","7494.24373643835","31746502","3.3239143968076093","13953.111687542574","442962488094.7937","5.168582446976643","..","..","15.873720461225076","1.7832911822390292"
"1568",2005,"YR2005","South Asia (IDA & IBRD)","TSA","1050585317863.9664","691.692617164966","1518861546","5.7412888024633446","2914.1210609224245","4426146419823.7939","7.5183489858248151","..","..","9.7813131313285613","2.76186597302792"
"1569",2005,"YR2005","Sub-Saharan Africa","SSF","821319019565.7334","1082.2141623871821","758924664","3.218136505767518","2694.1805311266912","2044680054340.6655","6.003471505417977","..","..","12.119415572071359","1.4236935636548704"
"1570",2005,"YR2005","Sub-Saharan Africa (excluding high income)","SSA","820395670503.09644","1081.1155421543767","758841806","3.2154751350409043","2692.789806324527","2043401479809.6943","6.0009957042277193","..","..","12.087566625936487","1.4234872429144396"
"1571",2005,"YR2005","Sub-Saharan Africa (IDA & IBRD countries)","TSS","821319019565.73291","1082.2141623871812","758924664","3.218136505767518","2694.1805311266908","2044680054340.6653","6.0034715054179628","..","..","12.119415572071373","1.4236935636548709"
"1572",2005,"YR2005","Upper middle income","UMC","6930577873122.2676","3095.9847847073816","2238569746","6.9646537513553568","7523.64442391905","16842202787046.783","7.74631105018517","..","..","14.711224985982504","1.7732713286953847"
"1573",2006,"YR2006","China","CHN","2752131773358.9185","2099.2294346073427","1311020000","12.093304693902439","5842.7786359545307","7659999647309.1094","12.720955665173506","21943847481700","23669.227185702734","14.820515951964005","1.85464883982163"
"1574",2006,"YR2006","India","IND","940259888792.14136","806.75328062879919","1165486291","6.40328423693353","3240.7365549644132","3777034027553.5918","8.0607325730327233","42546289837900","54838.699484368284","9.80247046778886","2.52680863026345"
"1575",2006,"YR2006","Indonesia","IDN","364570514304.84985","1589.8014886614214","229318262","4.107514354732686","6715.70786922479","1540034456670.3521","5.5009517852034833","3.3392168E+15","23888797.351909548","8.6271688019777564","0.65870277762871"
"1576",2006,"YR2006","Korea, Rep.","KOR","1053216909887.5618","21743.47745142545","48438292","4.71292765493601","26884.267328335838","1302227991055.9912","5.2643265946672386","1.0056015E+15","25102856.640775029","13.37064433575328","2.4883686698453698"
"1577",2006,"YR2006","Saudi Arabia","SAU","376900135727.63684","15384.738358418264","24498313","-0.073667300017675075","48604.138185799457","1190719390370.9673","2.7884022277423668","1411491008300","72628.426434914116","22.039247729581163","7.84836738956294"
"1578",2006,"YR2006","Turkiye","TUR","557057829051.45251","8101.8569237477632","68756809","5.6206453386623565","13748.436532895006","945298624740.88416","6.9479880857199277","795757108800","14521.693090789016","12.907527694586395","2.3595222796582003"
"1579",2006,"YR2006","United Kingdom","GBR","2717059797608.0957","44654.096920892429","60846820","1.8328260851686338","34845.5917720001","2120243450344.3711","2.5841046765781641","1476722000000","28752.799193121351","19.839414595299591","2.37308699925628"
"1580",2006,"YR2006","United States","USA","13815586948000","46302.000880005624","298379912","1.7964863258296759","46302.000880005624","13815586948000","2.7828106258432683","13815586948000","53738.091725156082","15.004451188373787","4.0416272367896893"
"1581",2006,"YR2006","Brunei Darussalam","BRN","11470703002.076908","30979.962842735436","370262","2.9456445082112879","79857.701730201647","29568272358.027924","4.3977196775217635","18225800000","50994.683224311433","18.061758605932248","2.3039631946554997"
"1582",2006,"YR2006","Israel","ISR","154145495309.48428","21853.140239800996","7053700","3.9233207450874517","25700.938363473004","181286708934.42953","5.776818161299758","686841498000","116371.54585536668","23.890190746744892","6.0495644548392606"
"1583",2006,"YR2006","Kuwait","KWT","101548931771.19228","42781.564752166494","2373661","2.8283346299464682","88754.781248633808","210673762813.41336","7.5147730002402113","29469500000","14142.204805151201","13.894026026909179","3.54264578632145"
"1584",2006,"YR2006","Monaco","MCO","4582988332.7060595","134048.62185808475","34189","4.7300844563252582","..","..","5.8039376359938757","3653100000","117527.6755681652","..",".."
"1585",2006,"YR2006","Oman","OMN","37215779713.914177","14420.512041994789","2580753","2.5342516012321283","45731.059085010886","118020567926.81909","5.3718888740982038","14309467300","8352.4002103262119","18.629218293821463","8.1218299314897386"
"1586",2006,"YR2006","Qatar","QAT","60882142857.142853","59530.561000194437","1022704","6.764999751186167","120966.64392534006","123713070609.02098","26.170245670303188","221611000000","246989.14632190741","14.717680981539724","1.75050764857182"
"1587",2006,"YR2006","Singapore","SGP","148630373214.17334","33769.154163350082","4401365","5.6483432938378115","64054.270863216218","281926225877.87964","9.0067660787175754","236158800000","60711.461103544018","9.9069355027210513","3.94502523048098"
"1588",2006,"YR2006","United Arab Emirates","ARE","222116541865.21445","41907.42146957013","5300172","-4.9166693070076954","95781.58772877758","507658889395.61053","9.8373197734848929","815723000000","195872.97736752694","6.9178220547906584","3.2259744730463704"
"1589",2006,"YR2006","Afghanistan","AFG","6971285594.6801262","263.73360186627389","26433058","2.2533106436797539","1078.9073703777112","28518821097.821522","5.3574032512635057","348048404600","22107.497800670659","..","1.8962339963425199"
"1590",2006,"YR2006","Bangladesh","BGD","71819083683.740326","509.64018988760427","140921154","5.2445410602609144","1903.7385258503145","268277029977.08514","6.6719049814818874","4823369660200","80415.302792250062","5.4400785568054486","1.10823877446278"
"1591",2006,"YR2006","East Asia & Pacific","EAS","11028030727726.8","5137.0960805441691","2146744105","5.6829600516962415","8911.46947818285","19130644569176.457","6.4564235961959326","..","..","15.59441132911534","1.4806074889364167"
"1592",2006,"YR2006","Egypt, Arab Rep.","EGY","107426086956.52174","1397.4366900464327","76873670","4.9673930515093048","7614.8429165934767","585380921472.04443","6.843838196989239","617700000000","28792.315868359088","12.287518212724624","2.60621860261331"
"1593",2006,"YR2006","Europe & Central Asia","ECS","18178450119096.004","20795.946789232858","874134287","3.5688378605595261","22589.239077438902","19746028394829.594","3.8898581227222024","..","..","19.33721998302703","1.732168387476098"
"1594",2006,"YR2006","Iran, Islamic Rep.","IRN","266298911661.14447","3774.3580554816813","70554756","3.8205268824666518","15868.378225467695","1119589553813.5862","4.9997952618117125","2.4422121131765E+15","160864326.85710374","12.465920456287478","3.31519380033441"
"1595",2006,"YR2006","Iraq","IRQ","65140147197.121475","2373.2094476519223","27448124","3.6223497359180215","10657.538570633722","292529440221.53717","5.6462978012687728","95587954800000","3985450.0464876946","15.676090184534422","1.8975717220806199"
"1596",2006,"YR2006","Jordan","JOR","15056929760.22567","2513.0287320162338","5991547","4.0173884916693083","8629.0700825842086","51701478966.097168","8.0929749443376124","10675363200","3249.7365872286405","20.63911043326376","4.65932400854871"
"1597",2006,"YR2006","Lebanon","LBN","22022709851.54229","4626.85300341662","4759760","0.2481008833855185","10292.656869467068","48990576461.014572","1.5495150020830977","33199235101200","8580320.6235818621","14.525542158426695","4.57603784913407"
"1598",2006,"YR2006","Malaysia","MYS","162691238209.47604","6209.1261670589929","26201954","3.5243270725560478","17568.260944904869","460322765138.39386","5.5848470671515","596784000000","29413.745509208969","11.167692163328775","2.00759740140051"
"1599",2006,"YR2006","Middle East & North Africa","MEA","1913154354527.158","5399.7771495243705","354302465","3.6650290445662534","15209.391277191353","5388724820658.3945","5.8375066431211451","..","..","15.193574288564674","4.3493679330105977"
"1600",2006,"YR2006","Pakistan","PAK","137264061106.04344","836.86052621815384","164022626","3.4981085059005039","4033.5837113759922","661598992530.71631","5.898984441298083","8216160000000","139441.60000453293","10.436274366614088","3.64525520437771"
"1601",2006,"YR2006","Philippines","PHL","127652859201.04141","1452.438089447149","87888675","3.4441744962266938","4662.6606708624859","409795068336.715","5.316416821369387","6550417112900","105142.15030548589","9.0668958337076049","1.31516393650922"
"1602",2006,"YR2006","South Africa","ZAF","303860874149.0069","6266.5339866204113","48489464","4.277768207951226","11599.103175316453","562434295851.79285","5.6038064589588856","2057593909300","74296.112689552523","15.860740393182112","1.2907469827117501"
"1603",2006,"YR2006","South Asia","SAS","1196088039743.311","774.86379861930482","1543610686","5.9008826842372741","3181.3454683458085","4910758860796.2646","7.6264881408887959","..","..","9.77650498082459","2.5669414465641998"
"1604",2006,"YR2006","Sri Lanka","LKA","28279814924.591778","1435.8168129761614","19695977","6.8429087406123728","6249.0081850183878","123080321484.93391","7.6682919001127061","2938680000000","257322.49490847802","15.361931207208679","2.7987735990308598"
"1605",2006,"YR2006","Thailand","THA","221758196504.9364","3369.5431980734434","65812540","4.3356502614470287","11036.569366070715","726344662867.30359","4.967810892461074","8400644000000","109231.69049545877","13.502262445593457","1.10116200615096"
"1606",2006,"YR2006","Bahrain","BHR","18504760638.297871","19307.508937387636","958423","-1.2274554894097207","46249.7544360409","44326828395.85363","6.4670001219958522","6957790000","8195.1184393529784","12.711220085688128","3.10294772848129"
"1607",2006,"YR2006","Hong Kong SAR, China","HKG","193536265094.36389","28224.215060938866","6857100","6.3474027395358945","41741.44699082258","286225276160.76953","7.0326388958597477","1503351000000","295448.07571713987","8.7695421761119",".."
"1608",2006,"YR2006","North America","NAC","15140995757590.977","45741.032585538822","331015609","1.8942818474095162","45501.795339068041","15061804494754.969","2.886139205645307","..","..","15.373106352640981","3.7874651497563931"
"1609",2006,"YR2006","World","WLD","51779845590495.883","7854.104395908982","6592711655","3.1928113048765852","11034.466403378603","72747055264260.047","4.47622798601941","..","..","16.544093923769253","2.364067977418348"
"1610",2006,"YR2006","Algeria","DZA","117027307540.88972","3478.7100023756639","33641007","0.21479214390041079","11788.560192938916","396579035970.57941","1.7000000004977238","8501636000000","406343.56339570927","11.231577075282923","2.6438075477201997"
"1611",2006,"YR2006","Albania","ALB","8896072918.9814014","2972.7429239979861","2992547","6.5729229823636217","6566.5728279465393","19650777816.552933","5.9026590359192426","872735000000","339214.2840530157","10.527290643780757","1.5677690887306799"
"1612",2006,"YR2006","American Samoa","ASM","493000000","8340.5234397469085","59109","-3.3715012193366647","..","..","-4.0983606557377072","493000000","11876.364005481399","45.436105476673426",".."
"1613",2006,"YR2006","Andorra","AND","3456442102.6220045","42674.7589681092","80995","2.060202313626462","..","..","4.80868869916921","2755130000","36088.894376196062","..",".."
"1614",2006,"YR2006","Angola","AGO","52381006892.03801","2599.5659479306732","20149905","7.584553185674153","5344.2238504784964","107685602885.87592","11.549999997879027","4209762000000","48417.578167241976","15.341722406159777","3.76149530543532"
"1615",2006,"YR2006","Antigua and Barbuda","ATG","1157662962.9629629","13995.804424384487","82715","11.000800287454652","23205.045140561928","1919405308.80158","12.708148532773706","3125690000","37788.671945838119","15.017484139501999",".."
"1616",2006,"YR2006","Argentina","ARG","232557260817.30771","5919.0123383771361","39289876","6.9555335761996417","14967.624999861888","588076130259.07361","8.0471515004302745","715904271700","14521.537410807812","12.429415372630748","0.78823387746146889"
"1617",2006,"YR2006","Armenia","ARM","6384451606.1420965","2158.1480742298018","2958301","14.078607416354345","6418.6364169939889","18988258531.029736","13.199999999466144","2656189800000","1204208.4553600191","9.2656405803531054","2.94761315625864"
"1618",2006,"YR2006","Aruba","ABW","2469832402.2346368","24495.015394571426","100830","0.33444880544158195","35429.172536877646","3572323466.893373","1.1389058368924196","4421000000","49320.638698799958","22.325265776973534",".."
"1619",2006,"YR2006","Australia","AUS","747556154537.28662","36117.487983674029","20697900","1.2225610544755341","34369.619393921173","711378945253.441","2.7268934458503793","998436000000","67688.654404553119","17.592214223044842","1.82233092604478"
"1620",2006,"YR2006","Austria","AUT","336280064332.41132","40669.326958615246","8268641","2.9434178587044642","37662.185166357711","311415088416.13721","3.4540418361412151","267824450000","38301.809209034473","19.258290271855312","0.785813244459197"
"1621",2006,"YR2006","Azerbaijan","AZE","20982986344.302666","2473.0818186353627","8484550","33.030487768944738","9243.4976455431279","78426917948.49295","34.5","18746200000","1985.1096993947822","8.5398640791200346","3.41775933255807"
"1622",2006,"YR2006","Bahamas, The","BHS","10167250000","30713.798061818798","331032","0.6017393070522985","32436.073968818608","10737378438.045961","2.5168539325842687","10167250000","32385.690809347736","10.238756792643045",".."
"1623",2006,"YR2006","Barbados","BRB","4217450802.54938","15199.390224522496","277475","5.6710149922858193","16150.585823939391","4481383801.4975824","6.1127131043156737","8434901605.09876","34272.714112654365","14.507578834829483",".."
"1624",2006,"YR2006","Belarus","BLR","36954312354.312355","3847.434123821527","9604924","10.675586799873372","11006.455911637624","105716172540.6301","9.9999948124737159","7926700000","5894.5367917538961","19.207362458526248","1.70941249195756"
"1625",2006,"YR2006","Belgium","BEL","408259840868.82294","38705.106795914711","10547958","1.8781831999730798","35259.186711580493","371912420547.90918","2.5523499436635149","325151500000","35283.739279204565","21.938788533960324","1.05123918569066"
"1626",2006,"YR2006","Belize","BLZ","1211148304.51368","4157.1930352843774","291338","1.8515055020867521","7342.8177324837015","2139241832.5463367","4.5575159443229012","2422296609.02736","7709.2586617605666","14.250938498345597","1.00891515051953"
"1627",2006,"YR2006","Benin","BEN","7034111651.4964037","856.05491655987294","8216893","0.97516211786079054","2137.5338925418414","17563887278.889809","3.9437388281579757","3674800000000","563324.96966919245","9.6667347066507023","0.665723323947751"
